Location	Name	ID	Count	Slots
Bank17-Slot30	Empty	0	0	0
Bank17-Slot31	Empty	0	0	0
Bank17-Slot32	Empty	0	0	0
Bank17-Slot33	Empty	0	0	0
Bank17-Slot34	Empty	0	0	0
Bank17-Slot35	Empty	0	0	0
Bank17-Slot36	Empty	0	0	0
Bank17-Slot37	Empty	0	0	0
Bank17-Slot38	Empty	0	0	0
Bank17-Slot39	Empty	0	0	0
Bank17-Slot40	Empty	0	0	0
Bank17-Slot41	Empty	0	0	0
Bank17-Slot42	Empty	0	0	0
Bank17-Slot43	Empty	0	0	0
Bank17-Slot44	Empty	0	0	0
Bank18	Broodslayer's Satchel	151797	1	44
Bank18-Slot1	Empty	0	0	0
Bank18-Slot2	Empty	0	0	0
Bank18-Slot3	Empty	0	0	0
Bank18-Slot4	Empty	0	0	0
Bank18-Slot5	Empty	0	0	0
Bank18-Slot6	Empty	0	0	0
Bank18-Slot7	Empty	0	0	0
Bank18-Slot8	Empty	0	0	0
Bank18-Slot9	Empty	0	0	0
Bank18-Slot10	Empty	0	0	0
Bank18-Slot11	Empty	0	0	0
Bank18-Slot12	Empty	0	0	0
Bank18-Slot13	Empty	0	0	0
Bank18-Slot14	Empty	0	0	0
Bank18-Slot15	Empty	0	0	0
Bank18-Slot16	Empty	0	0	0
Bank18-Slot17	Empty	0	0	0
Bank18-Slot18	Empty	0	0	0
Bank18-Slot19	Empty	0	0	0
Bank18-Slot20	Empty	0	0	0
Bank18-Slot21	Empty	0	0	0
Bank18-Slot22	Empty	0	0	0
Bank18-Slot23	Empty	0	0	0
Bank18-Slot24	Empty	0	0	0
Bank18-Slot25	Empty	0	0	0
Bank18-Slot26	Empty	0	0	0
Bank18-Slot27	Empty	0	0	0
Bank18-Slot28	Empty	0	0	0
Bank18-Slot29	Empty	0	0	0
Bank18-Slot30	Empty	0	0	0
Bank18-Slot31	Empty	0	0	0
Bank18-Slot32	Empty	0	0	0
Bank18-Slot33	Empty	0	0	0
Bank18-Slot34	Empty	0	0	0
Bank18-Slot35	Empty	0	0	0
Bank18-Slot36	Empty	0	0	0
Bank18-Slot37	Empty	0	0	0
Bank18-Slot38	Empty	0	0	0
Bank18-Slot39	Empty	0	0	0
Bank18-Slot40	Empty	0	0	0
Bank18-Slot41	Empty	0	0	0
Bank18-Slot42	Empty	0	0	0
Bank18-Slot43	Empty	0	0	0
Bank18-Slot44	Empty	0	0	0
Bank19	Empty	0	0	0
Bank20	Empty	0	0	0
Bank21	Noble Expedition Haversack	171974	1	42
Bank21-Slot1	Empty	0	0	0
Bank21-Slot2	Empty	0	0	0
Bank21-Slot3	Empty	0	0	0
Bank21-Slot4	Empty	0	0	0
Bank21-Slot5	Empty	0	0	0
Bank21-Slot6	Empty	0	0	0
Bank21-Slot7	Empty	0	0	0
Bank21-Slot8	Empty	0	0	0
Bank21-Slot9	Empty	0	0	0
Bank21-Slot10	Empty	0	0	0
Bank21-Slot11	Empty	0	0	0
Bank21-Slot12	Empty	0	0	0
Bank21-Slot13	Empty	0	0	0
Bank21-Slot14	Empty	0	0	0
Bank21-Slot15	Empty	0	0	0
Bank21-Slot16	Empty	0	0	0
Bank21-Slot17	Empty	0	0	0
Bank21-Slot18	Empty	0	0	0
Bank21-Slot19	Empty	0	0	0
Bank21-Slot20	Empty	0	0	0
Bank21-Slot21	Empty	0	0	0
Bank21-Slot22	Empty	0	0	0
Bank21-Slot23	Empty	0	0	0
Bank21-Slot24	Empty	0	0	0
Bank21-Slot25	Empty	0	0	0
Bank21-Slot26	Empty	0	0	0
Bank21-Slot27	Empty	0	0	0
Bank21-Slot28	Empty	0	0	0
Bank21-Slot29	Empty	0	0	0
Bank21-Slot30	Empty	0	0	0
Bank21-Slot31	Empty	0	0	0
Bank21-Slot32	Empty	0	0	0
Bank21-Slot33	Empty	0	0	0
Bank21-Slot34	Empty	0	0	0
Bank21-Slot35	Empty	0	0	0
Bank21-Slot36	Empty	0	0	0
Bank21-Slot37	Empty	0	0	0
Bank21-Slot38	Empty	0	0	0
Bank21-Slot39	Empty	0	0	0
Bank21-Slot40	Empty	0	0	0
Bank21-Slot41	Empty	0	0	0
Bank21-Slot42	Empty	0	0	0
Bank22	Black Battleworn Sporran	161423	1	44
Bank22-Slot1	Glowing Etched Rune of Nokk	164580	1	6
Bank22-Slot2	Energized Glowing Engram	170299	1	6
Bank22-Slot3	Energized Glowing Engram	170299	1	6
Bank22-Slot4	Energized Greater Engram	170298	1	6
Bank22-Slot5	Energized Greater Engram	170298	1	6
Bank22-Slot6	Energized Lesser Engram	170296	1	6
Bank22-Slot7	Energized Minor Engram	170295	1	6
Bank22-Slot8	Energized Minor Engram	170295	1	6
Bank22-Slot9	Energized Median Engram	170297	1	6
Bank22-Slot10	Energized Minor Engram	170295	1	6
Bank22-Slot11	Minor Symbol of Shar Vahl	164557	1	6
Bank22-Slot12	Minor Symbol of Shar Vahl	164557	1	6
Bank22-Slot13	Median Symbol of Shar Vahl	164559	1	6
Bank22-Slot14	Greater Symbol of Shar Vahl	164560	1	6
Bank22-Slot15	Median Symbol of Shar Vahl	164559	1	6
Bank22-Slot16	Lesser Symbol of Shar Vahl	164558	1	6
Bank22-Slot17	Lesser Symbol of Shar Vahl	164558	1	6
Bank22-Slot18	Lesser Symbol of Shar Vahl	164558	1	6
Bank22-Slot19	Minor Symbol of Shar Vahl	164557	1	6
Bank22-Slot20	Minor Symbol of Shar Vahl	164557	1	6
Bank22-Slot21	Median Symbol of Shar Vahl	164559	1	6
Bank22-Slot22	Minor Symbol of Shar Vahl	164557	1	6
Bank22-Slot23	Median Symbol of Shar Vahl	164559	1	6
Bank22-Slot24	Glowing Spellbound Ring	158310	1	6
Bank22-Slot25	Greater Spellbound Ring	158309	1	6
Bank22-Slot26	Greater Spellbound Ring	158309	1	6
Bank22-Slot27	Empty	0	0	0
Bank22-Slot28	Empty	0	0	0
Bank22-Slot29	Empty	0	0	0
Bank22-Slot30	Empty	0	0	0
Bank22-Slot31	Empty	0	0	0
Bank22-Slot32	Empty	0	0	0
Bank22-Slot33	Empty	0	0	0
Bank22-Slot34	Empty	0	0	0
Bank22-Slot35	Empty	0	0	0
Bank22-Slot36	Empty	0	0	0
Bank22-Slot37	Empty	0	0	0
Bank22-Slot38	Empty	0	0	0
Bank22-Slot39	Empty	0	0	0
Bank22-Slot40	Empty	0	0	0
Bank22-Slot41	Empty	0	0	0
Bank22-Slot42	Empty	0	0	0
Bank22-Slot43	Empty	0	0	0
Bank22-Slot44	Empty	0	0	0
Bank23	Empty	0	0	0
Bank24	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
SharedBank3	Empty	0	0	0
SharedBank4	Empty	0	0	0
SharedBank5	Empty	0	0	0
SharedBank6	Empty	0	0	0
SharedBank7	Empty	0	0	0
SharedBank8	Empty	0	0	0

KeyRing	Name	ID	
Mount	Scalewrought Drone Harness	151782
Mount	Radiant Hawk Harness	151223
Mount	Selyrah of Fear Saddle	94098
Mount	Armored Bee Harness	153961	STAT
Illusion	Amulet of Necropotence	11646
Illusion	Jann's Veil	129907	STAT
Familiar	Striped Badger Whistle	151225
Familiar	Scalewrought Flyer Egg	151784
Familiar	Dragonscale Skystrider Scales	61009
Familiar	Candlefolk Whistle	153963	STAT
Activated	Venenium	141740
